*This file is used by Sortmap*
First line: No. of repeating data blocks
Repeating data blocks:
First line: Gage number, No. of polygon vertices, Default weekly gage
Theissen polygon vertices: UTM Easting, UTM Northing
85
1   8   504
587126       3510446
587661       3510887
587661       3510887
588406       3510749
18  8  510
586687       3506654
585581       3508206
585581       3508206
587617       3508573
587617       3508573
587960       3507701
587960       3507701
586687       3506654
19 14  581
587960       3507701
588323       3507566
588323       3507566
588860       3507039
588860       3507039
588918       3506337
588918       3506337
587917       3505583
587917       3505583
586536       3505870
586536       3505870
586687       3506654
586687       3506654
587960       3507701
20  8  581
587917       3505583
588835       3503600
588835       3503600
584063       3503600
584063       3503600
586536       3505870
586536       3505870
587917       3505583
21 10  512
590048       3513087
588844       3512335
588844       3512335
588406       3512541
588406       3512541
587920       3516313
587920       3516313
588769       3516313
588769       3516313
590048       3513087
22 12  583
587661       3510887
587608       3512070
587608       3512070
588406       3512541
588406       3512541
588844       3512335
588844       3512335
589131       3511758
589131       3511758
588406       3510749
588406       3510749
587661       3510887
23 14  583
588406       3510749
589131       3511758
589131       3511758
589740       3511469
589740       3511469
589994       3510960
589994       3510960
590018       3510515
590018       3510515
589395       3509711
589395       3509711
589298       3509730
589298       3509730
588406       3510749
24 14  581
589298       3509730
589395       3509711
589395       3509711
589765       3509085
589765       3509085
588323       3507566
588323       3507566
587960       3507701
587960       3507701
587617       3508573
587617       3508573
587677       3509016
587677       3509016
589298       3509730
25 12  581
588860       3507039
590156       3507535
590156       3507535
590778       3506324
590778       3506324
590363       3505519
590363       3505519
590149       3505349
590149       3505349
588918       3506337
588918       3506337
588860       3507039
26 10  581
588918       3506337
590149       3505349
590149       3505349
589787       3503600
589787       3503600
588835       3503600
588835       3503600
587917       3505583
587917       3505583
588918       3506337
27 10  583
589740       3511469
590766       3512694
590766       3512694
590797       3512692
590797       3512692
591316       3511726
591316       3511726
589994       3510960
589994       3510960
589740       3511469
28 12  583
590018       3510515
591122       3510384
591122       3510384
591571       3509346
591571       3509346
590567       3508511
590567       3508511
589765       3509085
589765       3509085
589395       3509711
589395       3509711
590018       3510515
29 14  581
591571       3509346
592532       3509346
592532       3509346
592905       3509000
592905       3509000
592381       3507500
592381       3507500
591796       3507546
591796       3507546
590575       3508457
590575       3508457
590567       3508511
590567       3508511
591571       3509346
30 12  537
590778       3506324
590911       3506375
590911       3506375
592455       3506128
592455       3506128
592475       3505606
592475       3505606
592076       3505172
592076       3505172
590363       3505519
590363       3505519
590778       3506324
31 12  587
591488       3513295
591949       3516313
591949       3516313
593333       3516313
593333       3516313
593714       3514759
593714       3514759
593641       3513723
593641       3513723
592629       3512683
592629       3512683
591488       3513295
32 12  587
592672       3512293
593222       3511797
593222       3511797
592873       3510721
592873       3510721
592710       3510611
592710       3510611
591686       3511176
591686       3511176
591603       3511499
591603       3511499
592672       3512293
33 10  587
591122       3510384
591686       3511176
591686       3511176
592710       3510611
592710       3510611
592532       3509346
592532       3509346
591571       3509346
591571       3509346
591122       3510384
34 10  581
590156       3507535
590575       3508457
590575       3508457
591796       3507546
591796       3507546
590911       3506375
590911       3506375
590778       3506324
590778       3506324
590156       3507535
35 10  537
592381       3507500
592837       3506857
592837       3506857
592455       3506128
592455       3506128
590911       3506375
590911       3506375
591796       3507546
591796       3507546
592381       3507500
36 10  537
590363       3505519
592076       3505172
592076       3505172
592007       3503600
592007       3503600
589787       3503600
589787       3503600
590149       3505349
590149       3505349
590363       3505519
37 14  537
592455       3506128
592837       3506857
592837       3506857
593407       3506862
593407       3506862
594234       3505885
594234       3505885
593882       3505351
593882       3505351
593237       3505195
593237       3505195
592475       3505606
592475       3505606
592455       3506128
38 10  587
593714       3514759
595432       3513537
595432       3513537
594856       3512381
594856       3512381
594481       3512334
594481       3512334
593641       3513723
593641       3513723
593714       3514759
39 10  587
593222       3511797
594180       3511912
594180       3511912
594411       3510852
594411       3510852
594117       3510512
594117       3510512
592873       3510721
592873       3510721
593222       3511797
40 14  546
592532       3509346
592710       3510611
592710       3510611
592873       3510721
592873       3510721
594117       3510512
594117       3510512
594138       3508977
594138       3508977
594106       3508940
594106       3508940
592905       3509000
592905       3509000
592532       3509346
41 12  537
592905       3509000
594106       3508940
594106       3508940
594437       3507849
594437       3507849
593407       3506862
593407       3506862
592837       3506857
592837       3506857
592381       3507500
592381       3507500
592905       3509000
42 10  537
592475       3505606
593237       3505195
593237       3505195
593101       3503600
593101       3503600
592007       3503600
592007       3503600
592076       3505172
592076       3505172
592475       3505606
43 12  550
593333       3516313
595579       3516313
595579       3516313
596155       3514507
596155       3514507
595691       3513590
595691       3513590
595432       3513537
595432       3513537
593714       3514759
593714       3514759
593333       3516313
44 14  587
594856       3512381
595722       3511992
595722       3511992
595849       3511359
595849       3511359
595358       3510696
595358       3510696
594411       3510852
594411       3510852
594180       3511912
594180       3511912
594481       3512334
594481       3512334
594856       3512381
45 12  546
594411       3510852
595358       3510696
595358       3510696
595599       3509997
595599       3509997
595176       3509325
595176       3509325
594138       3508977
594138       3508977
594117       3510512
594117       3510512
594411       3510852
46 16  546
594138       3508977
595176       3509325
595176       3509325
596762       3508020
596762       3508020
596823       3507864
596823       3507864
596765       3507101
596765       3507101
595946       3507020
595946       3507020
594437       3507849
594437       3507849
594106       3508940
594106       3508940
594138       3508977
47 10  537
593407       3506862
594437       3507849
594437       3507849
595946       3507020
595946       3507020
594847       3505944
594847       3505944
594234       3505885
594234       3505885
593407       3506862
48 10  537
596765       3507101
600301       3503600
600301       3503600
595740       3503600
595740       3503600
594847       3505944
594847       3505944
595946       3507020
595946       3507020
596765       3507101
49 10  537
594234       3505885
594847       3505944
594847       3505944
595740       3503600
595740       3503600
594677       3503600
594677       3503600
593882       3505351
593882       3505351
594234       3505885
50 10  550
595579       3516313
599044       3516313
599044       3516313
597451       3514027
597451       3514027
597174       3513924
597174       3513924
596155       3514507
596155       3514507
595579       3516313
51 12  550
595432       3513537
595691       3513590
595691       3513590
596147       3513208
596147       3513208
596135       3512325
596135       3512325
595722       3511992
595722       3511992
594856       3512381
594856       3512381
595432       3513537
52 14  550
595722       3511992
596135       3512325
596135       3512325
597294       3512302
597294       3512302
597461       3512194
597461       3512194
597588       3511555
597588       3511555
597278       3510833
597278       3510833
595849       3511359
595849       3511359
595722       3511992
53  8  546
595599       3509997
596776       3509891
596776       3509891
596762       3508020
596762       3508020
595176       3509325
595176       3509325
595599       3509997
54 14  550
599044       3516313
599456       3516313
599456       3516313
599561       3515614
599561       3515614
599155       3513730
599155       3513730
598350       3512947
598350       3512947
598312       3512943
598312       3512943
597451       3514027
597451       3514027
599044       3516313
55 10  560
599561       3515614
600953       3513341
600953       3513341
600479       3512692
600479       3512692
599778       3512847
599778       3512847
599155       3513730
599155       3513730
599561       3515614
56 14  560
597461       3512194
598312       3512943
598312       3512943
598350       3512947
598350       3512947
599076       3512208
599076       3512208
599106       3511925
599106       3511925
598820       3511534
598820       3511534
597588       3511555
597588       3511555
597461       3512194
57 12  546
595849       3511359
597278       3510833
597278       3510833
597338       3510482
597338       3510482
596776       3509891
596776       3509891
595599       3509997
595599       3509997
595358       3510696
595358       3510696
595849       3511359
58 12  546
596762       3508020
596776       3509891
596776       3509891
597338       3510482
597338       3510482
598467       3509854
598467       3509854
598538       3509270
598538       3509270
596823       3507864
596823       3507864
596762       3508020
59 10  546
596823       3507864
598538       3509270
598538       3509270
604961       3503600
604961       3503600
600301       3503600
600301       3503600
596765       3507101
596765       3507101
596823       3507864
60 12  560
600479       3512692
600533       3512220
600533       3512220
599801       3511749
599801       3511749
599106       3511925
599106       3511925
599076       3512208
599076       3512208
599778       3512847
599778       3512847
600479       3512692
61 12  560
599106       3511925
599801       3511749
599801       3511749
599949       3510873
599949       3510873
599765       3510459
599765       3510459
599204       3510444
599204       3510444
598820       3511534
598820       3511534
599106       3511925
62 10  560
599949       3510873
601098       3511581
601098       3511581
601239       3511517
601239       3511517
601888       3508710
601888       3508710
599765       3510459
599765       3510459
599949       3510873
63 14  560
598467       3509854
599204       3510444
599204       3510444
599765       3510459
599765       3510459
601888       3508710
601888       3508710
605159       3503600
605159       3503600
604961       3503600
604961       3503600
598538       3509270
598538       3509270
598467       3509854
64 12  568
599456       3516313
601459       3516313
601459       3516313
602189       3513564
602189       3513564
602025       3513330
602025       3513330
600953       3513341
600953       3513341
599561       3515614
599561       3515614
599456       3516313
65 14  560
600953       3513341
602025       3513330
602025       3513330
602364       3512232
602364       3512232
601239       3511517
601239       3511517
601098       3511581
601098       3511581
600533       3512220
600533       3512220
600479       3512692
600479       3512692
600953       3513341
66 12  568
601239       3511517
602364       3512232
602364       3512232
605380       3510522
605380       3510522
605380       3503600
605380       3503600
605159       3503600
605159       3503600
601888       3508710
601888       3508710
601239       3511517
67 10  568
601459       3516313
602601       3516313
602601       3516313
603515       3514460
603515       3514460
603347       3513943
603347       3513943
602189       3513564
602189       3513564
601459       3516313
68 12  568
602189       3513564
603347       3513943
603347       3513943
605380       3511546
605380       3511546
605380       3510522
605380       3510522
602364       3512232
602364       3512232
602025       3513330
602025       3513330
602189       3513564
69  8  568
602601       3516313
605380       3516313
605380       3516313
605380       3514977
605380       3514977
603515       3514460
603515       3514460
602601       3516313
70  8  568
603515       3514460
605380       3514977
605380       3514977
605380       3511546
605380       3511546
603347       3513943
603347       3513943
603515       3514460
71 12  587
590797       3512692
591488       3513295
591488       3513295
592629       3512683
592629       3512683
592672       3512293
592672       3512293
591603       3511499
591603       3511499
591316       3511726
591316       3511726
590797       3512692
72 12  560
597588       3511555
598820       3511534
598820       3511534
599204       3510444
599204       3510444
598467       3509854
598467       3509854
597338       3510482
597338       3510482
597278       3510833
597278       3510833
597588       3511555
74 12  583
588769       3516313
591949       3516313
591949       3516313
591488       3513295
591488       3513295
590797       3512692
590797       3512692
590766       3512694
590766       3512694
590048       3513087
590048       3513087
588769       3516313
76  8  510
582045       3509961
583750       3509964
583750       3509964
583638       3508919
583638       3508919
581596       3506265
581596       3506265
582045       3509961
79 14  510
587677       3509016
587617       3508573
587617       3508573
585581       3508206
585581       3508206
585574       3508210
585574       3508210
585525       3508350
585525       3508350
585634       3509166
585634       3509166
587141       3509747
587141       3509747
587677       3509016
80 12  583
589994       3510960
591316       3511726
591316       3511726
591603       3511499
591603       3511499
591686       3511176
591686       3511176
591122       3510384
591122       3510384
590018       3510515
590018       3510515
589994       3510960
81 12  581
588323       3507566
589765       3509085
589765       3509085
590567       3508511
590567       3508511
590575       3508457
590575       3508457
590156       3507535
590156       3507535
588860       3507039
588860       3507039
588323       3507566
82  8  560
600533       3512220
601098       3511581
601098       3511581
599949       3510873
599949       3510873
599801       3511749
599801       3511749
600533       3512220
83 10  583
590048       3513087
590766       3512694
590766       3512694
589740       3511469
589740       3511469
589131       3511758
589131       3511758
588844       3512335
588844       3512335
590048       3513087
87 12  587
593641       3513723
594481       3512334
594481       3512334
594180       3511912
594180       3511912
593222       3511797
593222       3511797
592672       3512293
592672       3512293
592629       3512683
592629       3512683
593641       3513723
88 12  550
597451       3514027
598312       3512943
598312       3512943
597461       3512194
597461       3512194
597294       3512302
597294       3512302
596929       3513430
596929       3513430
597174       3513924
597174       3513924
597451       3514027
89 10  550
596155       3514507
597174       3513924
597174       3513924
596929       3513430
596929       3513430
596147       3513208
596147       3513208
595691       3513590
595691       3513590
596155       3514507
90  8  550
596147       3513208
596929       3513430
596929       3513430
597294       3512302
597294       3512302
596135       3512325
596135       3512325
596147       3513208
91  8 560
599155       3513730
599778       3512847
599778       3512847
599076       3512208
599076       3512208
598350       3512947
598350       3512947
599155       3513730
92 10  504
581263       3510793
581997       3512685
581997       3512685
582836       3511418
582836       3511418
581642       3510560
581642       3510560
581336       3510665
581336       3510665
581263       3510793
100 8  537
593882       3505351
594677       3503600
594677       3503600
593101       3503600
593101       3503600
593237       3505195
593237       3505195
593882       3505351
